OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,x,y
9885,0012830120,PIEDMONT CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120,NOT AVAILABLE,(470) 490-1000,GENERAL ACUTE CARE,OPEN,119,BARTOW,13015,USA,34.2004938900001,-84.7948335899999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,10/15/2013 12:00:00 AM,http://www.cartersvillemedical.com,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,119,LEVEL III,N,-9439317.69713916,4055755.33347809
9886,0083531901,PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,GA,31901,NOT AVAILABLE,(706) 571-1000,GENERAL ACUTE CARE,OPEN,583,MUSCOGEE,13215,USA,32.4808587200001,-84.98117702,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/2/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,583,LEVEL II,Y,-9460061.35287944,3826597.64248995
9887,0083931909,PIEDMONT COLUMBUS REGIONAL NORTHSIDE,100 FRIST COURT,COLUMBUS,GA,31909,NOT AVAILABLE,(706) 494-2101,GENERAL ACUTE CARE,OPEN,100,MUSCOGEE,13215,USA,32.5345248,-84.9512125699999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/2/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,100,NOT AVAILABLE,N,-9456725.72556354,3833681.6509318
9888,0012330078,PIEDMONT EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,NOT AVAILABLE,(770) 979-0200,GENERAL ACUTE CARE,OPEN,281,GWINNETT,13135,USA,33.87756855,-84.02107387,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://eastsidemedical.com,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,281,NOT AVAILABLE,Y,-9353183.15911242,4012374.29706445
9889,0087630214,PIEDMONT FAYETTE HOSPITAL,1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214,NOT AVAILABLE,(770) 719-7000,GENERAL ACUTE CARE,OPEN,282,FAYETTE,13113,USA,33.4521471100001,-84.5079899899999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/9/2015 12:00:00 AM,http://www.fayettehospital.org,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,282,NOT AVAILABLE,Y,-9407386.41364985,3955473.86574728
9890,0084130281,PIEDMONT HENRY HOSPITAL,1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281,NOT AVAILABLE,(678) 604-1000,GENERAL ACUTE CARE,OPEN,215,HENRY,13151,USA,33.5103354300001,-84.2272951799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/3/2015 12:00:00 AM,http://www.henrymedical.com,NOT AVAILABLE,NOT AVAILABLE,13,GOVERNMENT - DISTRICT/AUTHORITY,-999,215,NOT AVAILABLE,Y,-9376139.61033234,3963240.02685187
9891,0015030309,PIEDMONT HOSPITAL,1968 PEACHTREE RD NW,ATLANTA,GA,30309,NOT AVAILABLE,(404) 605-5000,GENERAL ACUTE CARE,OPEN,643,FULTON,13121,USA,33.80881537,-84.39441534,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,643,NOT AVAILABLE,Y,-9394743.34144483,4003159.39995355
9892,0016431213,PIEDMONT MACON MEDICAL CENTER,350 HOSPITAL DRIVE,MACON,GA,31217,NOT AVAILABLE,(478) 765-7000,GENERAL ACUTE CARE,OPEN,310,BIBB,13021,USA,32.8474081800001,-83.61868521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,10/17/2013 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,310,NOT AVAILABLE,Y,-9308389.45838023,3875067.4222635
9893,0003231210,PIEDMONT MACON NORTH HOSPITAL,400 CHARTER BOULEVARD,MACON,GA,31210,NOT AVAILABLE,(478) 757-8200,GENERAL ACUTE CARE,OPEN,103,BIBB,13021,USA,32.87159196,-83.6947108699999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,10/16/2013 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,103,NOT AVAILABLE,N,-9316852.59613865,3878272.32056035
9894,0010230143,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,NOT AVAILABLE,(706) 301-5269,GENERAL ACUTE CARE,OPEN,52,PICKENS,13227,USA,34.4582486800001,-84.41291289,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,52,NOT AVAILABLE,N,-9396802.47929176,4090500.85941877
9895,0015930263,"PIEDMONT NEWNAN HOSPITAL, INC",745 POPLAR ROAD,NEWNAN,GA,30265,NOT AVAILABLE,(770) 400-2300,GENERAL ACUTE CARE,OPEN,154,COWETA,13077,USA,33.35712855,-84.75501904,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.piedmont.org/locations/pnh-home.aspx,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,154,NOT AVAILABLE,Y,-9434885.561707,3942803.31214409
9896,0005230014,PIEDMONT NEWTON HOSPITAL,5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014,NOT AVAILABLE,(770) 786-7053,GENERAL ACUTE CARE,OPEN,101,NEWTON,13217,USA,33.6013400000001,-83.84843,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,http://www.piedmont.org/locations/piedmont-newton/newton-home,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,101,NOT AVAILABLE,Y,-9333964.53141544,3975396.5209556
9897,0002330012,PIEDMONT ROCKDALE HOSPITAL,1412 MILSTEAD AVENUE NE,CONYERS,GA,30012,NOT AVAILABLE,(770) 918-3000,GENERAL ACUTE CARE,OPEN,138,ROCKDALE,13247,USA,33.68072383,-84.00157525,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,http://www.rockdalemedicalcenter.org,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,138,NOT AVAILABLE,Y,-9351012.58266285,3986011.18338061
9898,0084630655,"PIEDMONT WALTON HOSPITAL, INC",2151 W SPRING STREET,MONROE,GA,30655,NOT AVAILABLE,(770) 267-8461,GENERAL ACUTE CARE,OPEN,77,WALTON,13297,USA,33.7989447800001,-83.75014125,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/3/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,77,LEVEL III,Y,-9323023.07781473,4001837.06612684
9899,0024330125,POLK MEDICAL CENTER,2360 ROCKMART HIGHWAY,CEDARTOWN,GA,30125,NOT AVAILABLE,(770) 748-2500,CRITICAL ACCESS,OPEN,25,POLK,13233,USA,34.01381687,-85.19627158,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,10/7/2016 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,25,LEVEL IV,Y,-9484005.56977104,4030657.44512018
9900,0001631024,PUTNAM GENERAL HOSPITAL,101 LAKE OCONEE PARKWAY,EATONTON,GA,31024,NOT AVAILABLE,(706) 485-2711,CRITICAL ACCESS,OPEN,25,PUTNAM,13237,USA,33.3358662000001,-83.37094562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,10/14/2013 12:00:00 AM,http://www.putnamgeneral.com,NOT AVAILABLE,NOT AVAILABLE,13,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,NOT AVAILABLE,Y,-9280811.2133721,3939969.91139826
9901,0016530165,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,NOT AVAILABLE,(706) 802-3012,GENERAL ACUTE CARE,OPEN,230,FLOYD,13115,USA,34.2767933900001,-85.1949292899999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,10/15/2013 12:00:00 AM,http://www.redmondregional.com,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,230,LEVEL III,N,-9483856.14673174,4066029.44682448
9902,0084231217,"REGENCY HOSPITAL COMPANY OF MACON, LLC",535 COLISEUM DRIVE,MACON,GA,31217,NOT AVAILABLE,(478) 803-7300,GENERAL ACUTE CARE,OPEN,34,BIBB,13021,USA,32.84770524,-83.61527747,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/3/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,34,NOT AVAILABLE,N,-9308010.11049868,3875106.78413851
9903,0019631601,REGIONAL PSYCHIATRIC DIVISION - CENTRAL STATE,620 BROAD STREET,MILLEDGEVILLE,GA,31062,NOT AVAILABLE,(478) 445-4128,PSYCHIATRIC,OPEN,225,BALDWIN,13009,USA,33.029681,-83.203857,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,GOVERNMENT - STATE,-999,225,NOT AVAILABLE,Y,-9262210.99327635,3899244.28271876
9904,0196784571,REHABILITATION HOSPITAL OF HENRY,2200 PATRICK HENRY PARKWAY,MCDONOUGH,GA,30253,NOT AVAILABLE,(470) 713-2000,REHABILITATION,OPEN,50,HENRY,13151,USA,33.48692147,-84.2147095,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,4/1/2022 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,50,NOT AVAILABLE,N,-9374738.57884346,3960114.43246693
9905,0024130265,REHABILITATION HOSPITAL OF NEWNAN,2101 EAST NEWNAN CROSSING BLVD,NEWNAN,GA,30265,NOT AVAILABLE,(678) 552-6200,REHABILITATION,OPEN,60,COWETA,13077,USA,33.3628746000001,-84.75162672,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,10/6/2016 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,60,NOT AVAILABLE,N,-9434507.930372,3943569.14414859
9906,0014130080,RIDGEVIEW INSTITUTE,3995 S COBB DRIVE SE,SMYRNA,GA,30080,NOT AVAILABLE,(770) 434-4567,PSYCHIATRIC,OPEN,216,COBB,13067,USA,33.8564432900001,-84.51105483,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,216,NOT AVAILABLE,N,-9407727.59007802,4009542.1173455
9907,0005630655,RIDGEVIEW INSTITUTE MONROE,709 BREEDLOVE DRIVE,MONROE,GA,30655,NOT AVAILABLE,(678) 635-8730,PSYCHIATRIC,OPEN,88,WALTON,13297,USA,33.7831703100001,-83.71857923,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,88,NOT AVAILABLE,Y,-9319509.60981993,3999724.12345386
9908,0089930274,RIVERWOODS BEHAVIORAL HEALTH SYSTEM,223 MEDICAL CENTER DRIVE,RIVERDALE,GA,30274,NOT AVAILABLE,(770) 991-8500,GENERAL ACUTE CARE,OPEN,95,CLAYTON,13063,USA,33.58221296,-84.3907167099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/9/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,95,NOT AVAILABLE,N,-9394331.6118366,3972840.4457008
9909,0087931830,ROOSEVELT WARM SPRINGS LTAC HOSPITAL,"6135 ROOSEVELT HIGHWAY, PO BOX 280",WARM SPRINGS,GA,31830,NOT AVAILABLE,(706) 655-5515,LONG TERM CARE,OPEN,32,MERIWETHER,13199,USA,32.88798074,-84.6923449,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/9/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,32,NOT AVAILABLE,N,-9427908.7083563,3880444.70184246
9910,0088031830,ROOSEVELT WARM SPRINGS REHABILITATION HOSPITAL,"6135 ROOSEVELT HIGHWAY, PO BOX 280",WARM SPRINGS,GA,31830,NOT AVAILABLE,(706) 655-5515,REHABILITATION,OPEN,52,MERIWETHER,13199,USA,32.8873263900001,-84.69407001,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/9/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,52,NOT AVAILABLE,N,-9428100.74672306,3880357.95811411
9911,0018130342,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,NOT AVAILABLE,(678) 843-5720,GENERAL ACUTE CARE,OPEN,410,FULTON,13121,USA,33.9087579800001,-84.3489835,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,3/13/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,410,NOT AVAILABLE,Y,-9389685.89215023,4016557.02214592
9912,0021530909,"SELECT SPECIALTY HOSPITAL - AUGUSTA, INC",1537 WALTON WAY,AUGUSTA,GA,30904,NOT AVAILABLE,(706) 731-1200,LONG TERM CARE,OPEN,80,RICHMOND,13245,USA,33.4763331300001,-81.99031409,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.selectspecialtyhospitals.com/company/locations/augusta.aspx,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,80,NOT AVAILABLE,N,-9127120.01447936,3958701.24311364
9913,0012930308,"SELECT SPECIALTY HOSPITAL - MIDTOWN ATLANTA, LLC",705 JUNIPER STREET NE,ATLANTA,GA,30308,NOT AVAILABLE,(404) 873-2871,LONG TERM CARE,OPEN,72,FULTON,13121,USA,33.7737771700001,-84.38275435,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://midtownatlanta.selectspecialtyhospitals.com/,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,72,NOT AVAILABLE,N,-9393445.24597589,3998466.12555903
9914,0000831405,"SELECT SPECIALTY HOSPITAL - SAVANNAH, INC",5353 REYNOLDS STREET 4 SOUTH,SAVANNAH,GA,31405,NOT AVAILABLE,(912) 819-7986,LONG TERM CARE,OPEN,40,CHATHAM,13051,USA,32.0279005800001,-81.10031062,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://savannah.selectspecialtyhospitals.com/,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,40,NOT AVAILABLE,N,-9028045.28139471,3766973.56928969
9915,0084731639,SGMC BERRIEN CAMPUS,1221 E MCPHERSON AVENUE,NASHVILLE,GA,31639,NOT AVAILABLE,(229) 543-7100,GENERAL ACUTE CARE,OPEN,63,BERRIEN,13019,USA,31.2030710400001,-83.23870728,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/3/2015 12:00:00 AM,http://www.berrienhospital.com/,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,63,NOT AVAILABLE,N,-9266090.50869995,3659149.96048231
9916,0089331635,SGMC LANIER CAMPUS,116 WEST THIGPEN AVENUE,LAKELAND,GA,31635,NOT AVAILABLE,(229) 482-8402,CRITICAL ACCESS,OPEN,25,LANIER,13173,USA,31.0422352200001,-83.08605202,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/9/2015 12:00:00 AM,https://www.sgmc.org/locations/sgmc_lanier_campus.aspx,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,25,NOT AVAILABLE,N,-9249097.00288983,3638235.40625529
9917,0001730309,SHEPHERD CENTER,2020 PEACHTREE RD NW,ATLANTA,GA,30309,NOT AVAILABLE,(404) 350-7311,REHABILITATION,OPEN,152,FULTON,13121,USA,33.81006102,-84.39376186,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,152,NOT AVAILABLE,Y,-9394670.59638399,4003326.28684948
9918,0007430349,SO CRESCENT BEH HLTH SYS - ANCHOR HOSPITAL CAMPUS,5454 YORKTOWNE DRIVE,COLLEGE PARK,GA,30349,NOT AVAILABLE,(770) 991-6044,PSYCHIATRIC,OPEN,122,CLAYTON,13063,USA,33.6069935400001,-84.4521891099999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,122,NOT AVAILABLE,N,-9401174.68810244,3976152.15015016
9919,0020830281,SO CRESCENT BEH HLTH SYS - CRESCENT PINES CAMPUS,1000 EAGLES LANDING PARKWAY,STOCKBRIDGE,GA,30281,NOT AVAILABLE,(770) 474-8888,PSYCHIATRIC,OPEN,50,HENRY,13151,USA,33.51297678,-84.2217831999999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,50,NOT AVAILABLE,N,-9375526.01952548,3963592.68105584
9920,0085131603,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31602,NOT AVAILABLE,(229) 333-1020,GENERAL ACUTE CARE,OPEN,330,LOWNDES,13185,USA,30.86227044,-83.28647036,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/5/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,330,NOT AVAILABLE,Y,-9271407.47044427,3614875.22619347
9921,0088131520,SOUTHEAST GEORGIA HEALTH SYSTEM - BRUNSWICK CAMPUS,2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520,NOT AVAILABLE,(912) 466-7000,GENERAL ACUTE CARE,OPEN,300,GLYNN,13127,USA,31.17508058,-81.48431293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/9/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,300,NOT AVAILABLE,Y,-9070792.22300736,3655507.62439093
9922,0009631558,SOUTHEAST GEORGIA HEALTH SYSTEM - CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,SAINT MARYS,GA,31558,NOT AVAILABLE,(912) 576-6401,GENERAL ACUTE CARE,OPEN,40,CAMDEN,13039,USA,30.78090229,-81.6151089099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.sghs.org/locations/hospital-campuses/camden/,NOT AVAILABLE,NOT AVAILABLE,13,GOVERNMENT - LOCAL,-999,40,NOT AVAILABLE,Y,-9085352.36489876,3604327.7049819
9923,0090030265,SOUTHEASTERN REGIONAL MEDICAL CENTER,600 CELEBRATE LIFE PARKWAY NORTH,NEWNAN,GA,30265,NOT AVAILABLE,(404) 844-8334,GENERAL ACUTE CARE,OPEN,50,COWETA,13077,USA,33.3848346500001,-84.75774669,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/9/2015 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,50,NOT AVAILABLE,N,-9435189.20231607,3946496.43982243
9924,0196784572,SOUTHERN CROSS SURGERY CENTER,"1301 SIGMAN ROAD NE, SUITE 120",CONYERS,GA,30012,NOT AVAILABLE,(222) 333-4444,SPECIAL,OPEN,-999,ROCKDALE,13247,USA,33.6824801000001,-83.9957983,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,3/2/2022 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,-999,NOT AVAILABLE,N,-9350369.49553051,3986246.13051034
9925,0013230274,SOUTHERN REGIONAL MEDICAL CENTER,11 UPPER RIVERDALE ROAD SW,RIVERDALE,GA,30274,NOT AVAILABLE,(770) 991-8160,GENERAL ACUTE CARE,OPEN,331,CLAYTON,13063,USA,33.5790197900001,-84.38995142,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,331,NOT AVAILABLE,Y,-9394246.42014349,3972413.77606899
9926,0185631620,SOUTHWELL MEDICAL - A CAMPUS OF TRMC,260 MJ TAYLOR ROAD,ADEL,GA,31620,NOT AVAILABLE,(229) 896-8077,GENERAL ACUTE CARE,OPEN,60,COOK,13075,USA,31.1081989300001,-83.42737285,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY/OTHER,5/5/2020 12:00:00 AM,https://mysouthwell.com/cook-medical-plaza/,NOT AVAILABLE,NOT AVAILABLE,13,NOT AVAILABLE,-999,60,NOT AVAILABLE,N,-9287092.66388257,3646808.8205874
9927,0015231904,ST FRANCIS HOSPITAL - EMORY HEALTHCARE,2122 MANCHESTER EXPRESSWAY,COLUMBUS,GA,31995,NOT AVAILABLE,(706) 596-4020,GENERAL ACUTE CARE,OPEN,376,MUSCOGEE,13215,USA,32.5063854200001,-84.96067899,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://forms.dch.georgia.gov/HFRD/GaMap2Care.html,4/12/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,http://www.sfhga.com,NOT AVAILABLE,NOT AVAILABLE,13,NON-PROFIT,-999,376,NOT AVAILABLE,N,-9457779.52261757,3829966.68045901
